"","symbol","Com.ES","ES.var","Qval","Qpval","tau2","Zval","Pval","FDR","AveFC","propDataset","chr","start","end","biotype","description"
"613","TMEM158",-0.507700461783069,0.0271155248462456,27.2345081999085,0.000643987439543116,0.150304006043023,-3.08317766271879,0.00204802846349805,0.0115331101435732,-0.375437347165974,1,"3",45224466,45226287,"protein_coding","transmembrane protein 158"
"614","GPR22",-0.507672021364982,0.0224021134235945,22.3272096708659,0.00434444627252803,0.110029400179526,-3.39186636657517,0.000694182879944938,0.00480630205280725,-0.544790531045394,1,"HG2266_PATCH",315665,321332,"protein_coding","G protein-coupled receptor 22"
"615","CYFIP2",-0.507085741480829,0.0320280823098862,32.9352790472887,6.32640552875825e-05,0.189398079442445,-2.83345246404383,0.00460481561755821,0.0223091152676571,-0.248115487911636,1,"5",157266079,157395595,"protein_coding","cytoplasmic FMR1 interacting protein 2"
"616","APEX1",-0.506918139690725,0.0103713798538778,11.2291103858652,0.18905235880591,0.024307461250741,-4.97759505220209,6.43791689514117e-07,1.35190951736272e-05,-0.173474399460075,1,"14",20455191,20457772,"protein_coding","apurinic/apyrimidinic endodeoxyribonuclease 1"
"617","GABRA3",-0.506572149930159,0.0287369391634706,28.9926975464417,0.000318035109197789,0.160246216718541,-2.98827839832552,0.00280553870010913,0.0149003329337254,-0.321701362579126,1,"X",152166234,152451315,"protein_coding","gamma-aminobutyric acid type A receptor subunit alpha3"
"618","TP53I11",-0.506516608194782,0.027284017824585,28.0326079964821,0.000468087915253507,0.151561925255049,-3.0664757016073,0.00216598412138369,0.0120746628485533,-0.142027419119775,1,"11",44885903,44951306,"protein_coding","tumor protein p53 inducible protein 11"
"619","SLC25A3",-0.506361142155216,0.00540549847777525,6.94543773168684,0.542530846563685,0,-6.88719684883377,5.69033709041378e-12,4.83545878153061e-10,-0.207843642449786,1,"12",98593591,98606379,"protein_coding","solute carrier family 25 member 3"
"620","RAB3B",-0.50566085956372,0.0250879655799645,25.057732842308,0.00151992131217483,0.129914336959832,-3.19246846479423,0.00141062346843146,0.00854587074161673,-0.359692102384218,1,"1",51907956,51990700,"protein_coding","RAB3B, member RAS oncogene family"
"621","CDH9",-0.505440424031638,0.0325341677655527,32.6448855841508,7.13534789641196e-05,0.192962106202803,-2.80220640882463,0.00507543891885742,0.0240835557113378,-0.453679806827197,1,"5",26880597,27121150,"protein_coding","cadherin 9"
"622","DROSHA",-0.505419626290388,0.022173646618535,22.1532916089079,0.00463967122592029,0.108005185298492,-3.39416961545842,0.000688370434468455,0.00477383772739508,-0.105777642956397,1,"5",31400494,31532196,"protein_coding","drosha ribonuclease III"
"623","PMM1",-0.505416740239299,0.0378397127603403,38.7647583834916,5.43475229025683e-06,0.236300350800318,-2.59821871609839,0.00937087849961493,0.0388220732844774,-0.109418988184222,1,"22",41576900,41589871,"protein_coding","phosphomannomutase 1"
"624","DEPDC5",-0.505268307141795,0.0357479726716863,37.1699777080524,1.07092446466189e-05,0.222544621791423,-2.67236853366825,0.00753178804468302,0.0327770352719536,-0.115552506617532,1,"22",31753867,31908033,"protein_coding","DEP domain containing 5, GATOR1 subcomplex subunit"
"625","DCAF4",-0.504721364296239,0.0127287045131244,13.17945010113,0.105822643442223,0.0392451706946011,-4.47362509497254,7.69045320936357e-06,0.000112415552560955,-0.239149499758416,1,"14",72926377,72962098,"protein_coding","DDB1 and CUL4 associated factor 4"
"626","UBE2K",-0.504640766622903,0.0181256008082948,18.0905451196209,0.0205578065675369,0.0768705028009144,-3.74831538849205,0.000178026303627954,0.001585752815649,-0.171752377694323,1,"4",39698109,39782792,"protein_coding","ubiquitin conjugating enzyme E2 K"
"627","PFDN6",-0.504451697247316,0.0162597429075106,16.4738705113015,0.0360784897696142,0.0638175219251412,-3.95605891249085,7.61963779511987e-05,0.000781051171334905,-0.134809108750939,1,"HSCHR6_MHC_MCF_CTG1",4725238,4734337,"protein_coding","prefoldin subunit 6"
"628","VDAC2",-0.503662920074843,0.00760719622700167,9.23125084773586,0.323165209143716,0.00925315862513518,-5.77467662875546,7.71010122413429e-09,2.96908777200688e-07,-0.156965212417217,1,"10",75210154,75231448,"protein_coding","voltage dependent anion channel 2"
"629","SYT4",-0.503462639570212,0.0219322744641821,21.9325249090527,0.00504241018069867,0.106536390313964,-3.39958114902662,0.00067489149906641,0.00468929108359226,-0.607278555449167,1,"18",43267892,43277535,"protein_coding","synaptotagmin 4"
"630","SYN2",-0.503245384938634,0.0388394291300084,38.8879687874559,5.15628953626384e-06,0.243085613222417,-2.55354421348212,0.0106632739483603,0.042782317086174,-0.589354412673916,1,"3",12004388,12192032,"protein_coding","synapsin II"
"631","PRKAR1A",-0.503067620846067,0.00540610508950932,7.55496141110169,0.478102881353344,0,-6.84201660251777,7.80864262139858e-12,6.50541589370307e-10,-0.270018384105065,1,"17",68511780,68551319,"protein_coding","protein kinase cAMP-dependent type I regulatory subunit alpha"
"632","LSM3",-0.503024461451272,0.016074341592881,16.2242564342569,0.0392805001521081,0.0624093589695856,-3.96755091012535,7.26150035059714e-05,0.00074946327302742,-0.14332691550171,1,"3",14178817,14201122,"protein_coding","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
"633","GNB5",-0.502732255501093,0.0219618569660668,21.9015332089003,0.00510157983228989,0.10604791947361,-3.39236224610956,0.00069292764590112,0.00479891455500061,-0.324740533231113,1,"15",52115100,52191392,"protein_coding","G protein subunit beta 5"
"634","METAP1",-0.502667467460155,0.00786945209589426,9.3889427376639,0.310554557562348,0.0104811187074654,-5.66641698620083,1.45814424978852e-08,5.06436939507611e-07,-0.211759738454338,1,"4",98995659,99062809,"protein_coding","methionyl aminopeptidase 1"
"635","NEFL",-0.502643988751682,0.0171366215691071,17.1805555672175,0.0282829299293332,0.0697604495470211,-3.8397052709538,0.000123182099471597,0.00117174673948859,-0.589115074971387,1,"8",24950955,24956721,"protein_coding","neurofilament light chain"
"636","AP3D1",-0.500974699855815,0.0338075217351072,33.9098368982051,4.21835341779151e-05,0.198928362533648,-2.72463998527661,0.00643716357281132,0.029019029347777,-0.117643821843873,1,"19",2100988,2164468,"protein_coding","adaptor related protein complex 3 subunit delta 1"
"637","ADGRL3",-0.500817600598579,0.0249161212521706,25.1480298043341,0.00146725027586743,0.13023016874951,-3.17277566138595,0.00150989145159874,0.00902425452985522,-0.183748502439154,1,"4",61200326,62078335,"protein_coding","adhesion G protein-coupled receptor L3"
"638","EHMT2",-0.500721253504303,0.0364211619715764,37.6637021889879,8.68520557182869e-06,0.22629319600269,-2.62372991551989,0.00869727222798033,0.0366539237634011,-0.102693997849762,1,"HSCHR6_MHC_SSTO_CTG1",3180981,3190824,"protein_coding","euchromatic histone lysine methyltransferase 2"
"639","TBPL1",-0.500523379563298,0.00902280108061572,10.1771276772982,0.252813375096971,0.0164401171719787,-5.26930911960391,1.36938187456082e-07,3.62133320831731e-06,-0.219547014343163,1,"6",133952170,133990432,"protein_coding","TATA-box binding protein like 1"
"640","DUS4L",-0.500250690510742,0.0190589496185417,19.099410099852,0.0143369474619236,0.0848689612132391,-3.62358301890511,0.000290549886497349,0.00236342956492563,-0.261180256935366,1,"7",107563484,107578523,"protein_coding","dihydrouridine synthase 4 like"
"641","HACL1",-0.499300587455888,0.0216912070962913,21.7891334872899,0.00532184448003864,0.106147342912069,-3.39016016580676,0.00069851799798748,0.0048310041149652,-0.196644879647161,1,"3",15560699,15601852,"protein_coding","2-hydroxyacyl-CoA lyase 1"
"642","CX3CL1",-0.498687284894539,0.0226582106771036,22.4899301686066,0.0040847201185209,0.110775791987145,-3.31295464085375,0.000923159503974258,0.00606861919412474,-0.349024858264764,1,"16",57372477,57385044,"protein_coding","C-X3-C motif chemokine ligand 1"
"643","MAT2B",-0.49830818252452,0.0128583921748866,13.2761786671778,0.10269386990225,0.0398143857803216,-4.39445159336749,1.11052745146445e-05,0.000152948008212767,-0.177246196997183,1,"5",163503114,163519558,"protein_coding","methionine adenosyltransferase 2 non-catalytic beta subunit"
"644","CD2BP2",-0.498150077461916,0.0251613922222281,25.2929633962621,0.00138640570338966,0.132375952013428,-3.14045712324289,0.00168684397696128,0.00983368705800914,-0.194265805904988,1,"16",30350773,30355308,"protein_coding","CD2 cytoplasmic tail binding protein 2"
"645","CD200",-0.497813384170408,0.0280476069420835,28.2490922679575,0.000429130797906849,0.155850283468104,-2.97247809269466,0.00295406290787836,0.0155306095505348,-0.402690406678747,1,"3",112332235,112363181,"protein_coding","CD200 molecule"
"646","VARS1",-0.497538584146764,0.0390153128983012,40.4131794211726,2.68305013232958e-06,0.248590623881093,-2.51889009606233,0.0117725396423587,0.0461647982006845,-0.0763407374403839,1,"HSCHR6_MHC_DBB_CTG1",3025292,3043727,"protein_coding","valyl-tRNA synthetase 1"
"647","MEST",-0.497384550926996,0.0349049427338826,35.4677117262142,2.19706087993394e-05,0.212063884050225,-2.66224994523685,0.00776202174762197,0.0335271467997504,-0.299371834788162,1,"7",130486171,130506465,"protein_coding","mesoderm specific transcript"
"648","CFL1",-0.497179594610792,0.0185343975484316,18.6346309205747,0.0169406141707004,0.0804449505593292,-3.65194357577906,0.00026026307695215,0.00215768670593208,-0.135480667463663,1,"11",65823022,65862026,"protein_coding","cofilin 1"
"649","RANBP1",-0.496909238896727,0.00971463509225554,10.7208537184237,0.218023112702811,0.0204874031829326,-5.04154706129656,4.61783255412129e-07,1.0183599074586e-05,-0.156489438640292,1,"22",20115938,20127355,"protein_coding","RAN binding protein 1"
"650","DPM1",-0.496470160239403,0.0103800640824775,11.2020864857497,0.190509522330211,0.0241441548900792,-4.87296322078176,1.09936695702473e-06,2.12319407844177e-05,-0.211629015745833,1,"20",50934867,50959140,"protein_coding","dolichyl-phosphate mannosyltransferase subunit 1, catalytic"
"651","PPT1",-0.496269351377703,0.0212947163170786,21.4676244630628,0.00600368555109655,0.102578630659592,-3.40080339417352,0.000671881317814149,0.00467120435644392,-0.149438412975905,1,"1",40072710,40097260,"protein_coding","palmitoyl-protein thioesterase 1"
"652","MEA1",-0.495516777984555,0.0169688947562117,17.0497323367514,0.02959536703307,0.068715773784062,-3.80392185071467,0.000142423128243863,0.00131837066387828,-0.159722918669023,1,"6",43011143,43016868,"protein_coding","male-enhanced antigen 1"
"653","KPNA1",-0.495430139423351,0.0181088053174331,18.2064456989212,0.0197308826349056,0.0780256763582688,-3.6816078166859,0.000231767739386157,0.00196359421075816,-0.137981153937702,1,"3",122421902,122514945,"protein_coding","karyopherin subunit alpha 1"
"654","NCKAP1",-0.495276872641341,0.00540352566174651,7.66403668864534,0.46695652753062,0,-6.73766539900982,1.60951252325958e-11,1.23961639744582e-09,-0.218754426260932,1,"2",182909115,183038858,"protein_coding","NCK associated protein 1"
"655","LGALS8",-0.495141511168608,0.0197603267644795,19.7572680847652,0.0112944501081461,0.0901616910218024,-3.52234812771334,0.000427742044184276,0.00323958049090605,-0.247535262030747,1,"1",236518000,236552981,"protein_coding","galectin 8"
"656","PMS2",-0.495070773444597,0.0225721183358276,22.5522203123639,0.00398932302489638,0.111018146299615,-3.29519507048323,0.000983533800911651,0.00638482994312216,-0.138935805140495,1,"7",5970925,6009130,"protein_coding","PMS1 homolog 2, mismatch repair system component"
"657","RTN2",-0.494978966417636,0.0272581330418431,27.6686056176382,0.000541541697593585,0.14923012808287,-2.99804875385392,0.00271714202637074,0.0145307534462491,-0.169089732635512,1,"19",45485294,45497055,"protein_coding","reticulon 2"
"658","TBCC",-0.494922241094736,0.0235238938344882,23.5127013709186,0.00276474011903004,0.119213208890146,-3.22687665742342,0.00125149395131419,0.0077663803575115,-0.219809748649931,1,"6",42744498,42746103,"protein_coding","tubulin folding cofactor C"
"659","SRGAP3",-0.494851736486151,0.0264900982737615,26.9777944574884,0.000713255233579127,0.144181324716766,-3.04041813206168,0.0023624991007094,0.0129772009425522,-0.236219727621292,1,"3",8980591,9363053,"protein_coding","SLIT-ROBO Rho GTPase activating protein 3"
"660","SEMA4F",-0.494695497880099,0.0308666584959307,31.1491671216731,0.000132168061027645,0.178036823052401,-2.8157438839486,0.00486644448320339,0.0233327570453835,-0.187244719705546,1,"2",74654226,74690634,"protein_coding","ssemaphorin 4F"
"661","ARNT2",-0.494690093134447,0.0199207883862073,19.9390368828424,0.0105691712465562,0.0905034552994281,-3.50493486912377,0.000456718999741312,0.00342042816110613,-0.183760461667782,1,"15",80404350,80597933,"protein_coding","aryl hydrocarbon receptor nuclear translocator 2"
"662","RAB6A",-0.494522361000658,0.0154402812878731,15.6103204819818,0.0483096034196914,0.0577027298189063,-3.97977326342804,6.89810277221259e-05,0.000717949831864776,-0.23516129917794,1,"11",73675638,73761137,"protein_coding","RAB6A, member RAS oncogene family"
"663","RET",-0.494155247197723,0.0353046712965336,36.2643687831962,1.57073416412166e-05,0.217066868293791,-2.62994899020643,0.00853976807741241,0.0361215044960137,-0.205529296046005,1,"10",43077064,43130351,"protein_coding","ret proto-oncogene"
"664","YEATS4",-0.494148799868264,0.0120704579190212,12.6101747375292,0.125984773509349,0.0348157002325326,-4.4977557949711,6.86745125211274e-06,0.000102802075613688,-0.262345918137281,1,"12",69359710,69390870,"protein_coding","YEATS domain containing 4"
"665","ELOC",-0.493936759354457,0.0174640010300145,17.5280529593253,0.0250568532503508,0.0723675228549569,-3.73765725552057,0.000185742916032128,0.00164300630062701,-0.164800615610152,1,"8",73939169,73972307,"protein_coding","elongin C"
"666","APBA2",-0.493789108303259,0.0274666811016304,27.7024067400728,0.000534270782004274,0.150077912641031,-2.97946586161147,0.00288751403360732,0.0152530864605784,-0.186135910175812,1,"15",28884483,29118315,"protein_coding","amyloid beta precursor protein binding family A member 2"
"667","UCHL3",-0.493728360140479,0.00993072057479544,10.8662404522503,0.209393999659754,0.0215963330453077,-4.9544755904893,7.25256199096691e-07,1.49104486157838e-05,-0.157774672127891,1,"13",75549483,75606020,"protein_coding","ubiquitin C-terminal hydrolase L3"
"668","SNX4",-0.493470233514767,0.0172643032743648,17.3412950207333,0.0267450366180965,0.0711244357286347,-3.75566141753755,0.000172884290078557,0.00154860829479011,-0.218146616294002,1,"3",125446650,125520202,"protein_coding","sorting nexin 4"
"669","MSH2",-0.493374939980969,0.0214398150075296,21.5515658705147,0.00581796146705889,0.103409015184409,-3.36950860418175,0.000753023401572905,0.00514798218726148,-0.245868785496834,1,"2",47403067,47663146,"protein_coding","mutS homolog 2"
"670","VAPA",-0.49286097437041,0.0250304151614531,25.4311487916147,0.00131337718044971,0.132535109783126,-3.11523206793325,0.00183800242794985,0.0105389554421335,-0.170404214099934,1,"18",9914016,9960021,"protein_coding","VAMP associated protein A"
"671","CORO1A",-0.492806687975229,0.0175269926143928,17.624255603999,0.0242268295882016,0.073223786471475,-3.72239872922109,0.000197339066971836,0.00172685886212271,-0.24540448190794,1,"16",30182827,30189076,"protein_coding","coronin 1A"
"672","RASGRP1",-0.492607439156748,0.0135178524542954,13.8102128463635,0.0868482462346316,0.0439925992703996,-4.23688928154931,2.26637821922893e-05,0.000280742370956283,-0.395937550025525,1,"15",38488103,38565575,"protein_coding","RAS guanyl releasing protein 1"
"673","EBNA1BP2",-0.492420757408449,0.0278417330029689,27.7737196111708,0.000519242997088559,0.153294878032616,-2.95112917533385,0.00316614473248777,0.0164093715963636,-0.217423893456192,1,"1",43164175,43270936,"protein_coding","EBNA1 binding protein 2"
"674","KCNIP3",-0.492258809293887,0.00540213172308575,7.81577832599152,0.451669407270235,0,-6.69747208356413,2.12054818149454e-11,1.59466474309264e-09,-0.313055767188829,1,"2",95297327,95386077,"protein_coding","potassium voltage-gated channel interacting protein 3"
"675","SMS",-0.492138910662464,0.0279518626796742,28.0160878969687,0.000471199193719367,0.154552051127958,-2.94362394185459,0.00324393903944875,0.0167552642593328,-0.209583845718341,1,"X",21940709,21994837,"protein_coding","spermine synthase"
"676","CDH12",-0.491398789967263,0.0217012718541291,21.6348265473437,0.00563921722367253,0.10441327138937,-3.33573459462271,0.000850743407724508,0.00568046141778965,-0.40144234974846,1,"5",21750673,22853344,"protein_coding","cadherin 12"
"677","KCNK1",-0.491337436418595,0.00975929234181724,10.7450384070665,0.216568334711303,0.0206967813395454,-4.97359813780771,6.57214787258553e-07,1.37443614204941e-05,-0.316338480619745,1,"1",233614106,233672514,"protein_coding","potassium two pore domain channel subfamily K member 1"
"678","LMTK2",-0.491327269255542,0.0385994843132775,38.8846026943539,5.1637059620776e-06,0.242965645989898,-2.50080666072177,0.0123910803666307,0.0480654004544305,-0.258232336812655,1,"7",98106862,98209638,"protein_coding","lemur tyrosine kinase 2"
"679","HMGB3",-0.491279847628709,0.0139829480327822,14.3550459036337,0.0729679015777955,0.0479785114021811,-4.15460345439568,3.25852161462414e-05,0.000382808716689462,-0.219460979369066,1,"X",150980509,150990771,"protein_coding","high mobility group box 3"
"680","ABRAXAS2",-0.491273419556549,0.00539897442222493,6.45577144064708,0.596317558245794,0,-6.68601939674537,2.29323227074474e-11,1.71945206700281e-09,-0.193725911319272,1,"10",124801819,124836667,"protein_coding","abraxas 2, BRISC complex subunit"
"681","CSNK1G3",-0.490881425684915,0.0164236613779339,16.5518253196161,0.0351293543385855,0.0644723122125028,-3.83037776923712,0.000127946678070812,0.00120582057821043,-0.169979168567461,1,"5",123512177,123617049,"protein_coding","casein kinase 1 gamma 3"
"682","PAFAH1B1",-0.490868990268991,0.0253715428374147,25.3262974277756,0.00136843519196333,0.1327037556796,-3.08171277384989,0.00205813325590265,0.0115823379895643,-0.189410019771473,1,"17",2593183,2685615,"protein_coding","platelet activating factor acetylhydrolase 1b regulatory subunit 1"
"683","NDUFA3",-0.490228471013072,0.0255520605046185,25.4789144424697,0.00128901695275908,0.134773751743014,-3.06680079102013,0.00216362998515507,0.0120641774303496,-0.146472446861647,1,"HSCHR19LRC_PGF2_CTG3_1",77273,81393,"protein_coding","NADH:ubiquinone oxidoreductase subunit A3"
"684","POLR3C",-0.489944898718771,0.0192221145945402,19.2267676010287,0.0136928224151011,0.0861700132161861,-3.53383818463532,0.000409571746186277,0.00311584975396203,-0.140150280684206,1,"1",145824053,145844402,"protein_coding","RNA polymerase III subunit C"
"685","PWP1",-0.489682442965981,0.0161977872944764,16.3696099725624,0.0373852271013456,0.0631663802269771,-3.84757139539921,0.000119294518473367,0.00113901691364852,-0.155461156140103,1,"12",107685799,107713162,"protein_coding","PWP1 homolog, endonuclein"
"686","SUMO3",-0.489375577645969,0.0187504401030427,18.8072410024692,0.0159252177618775,0.0821084188481377,-3.57385196348041,0.000351767857184271,0.00275757010553463,-0.181305610162477,1,"21",44805617,44818779,"protein_coding","small ubiquitin like modifier 3"
"687","SARS2",-0.488982909997393,0.025681777886576,25.8822389828527,0.00110015256888911,0.13681475102651,-3.05127350503837,0.00227872898295622,0.0125957584480709,-0.148735728236929,1,"19",38915266,38930763,"protein_coding","seryl-tRNA synthetase 2, mitochondrial"
"688","BPGM",-0.487974999234059,0.00539067509310415,4.56784105800191,0.802608074010857,0,-6.64623959865613,3.00675040421083e-11,2.17141892505798e-09,-0.279580586327987,1,"7",134646811,134679816,"protein_coding","bisphosphoglycerate mutase"
"689","CALB2",-0.486849829900019,0.0236380981209853,23.5559902836635,0.00271915762370715,0.118827499806702,-3.166567550991,0.00154249515796301,0.00917464465908818,-0.383482720770181,1,"HSCHR16_4_CTG3_1",226190,257933,"protein_coding","calbindin 2"
"690","SKP1",-0.486588289430327,0.0216489091288537,21.7408076421252,0.00541933995184514,0.104895090080318,-3.30707195183477,0.000942766731406586,0.00617521898349129,-0.128642784457056,1,"5",134148935,134176964,"protein_coding","S-phase kinase associated protein 1"
"691","STAM",-0.485626821526769,0.0127516446651842,13.1922424747996,0.105404106345272,0.039320730815694,-4.30050606022346,1.70408510880016e-05,0.000219738197666375,-0.234698232232613,1,"10",17644151,17716824,"protein_coding","signal transducing adaptor molecule"
"692","RARS1",-0.485426116321711,0.0102318305817292,11.0944936310864,0.19640233534551,0.0233413214404688,-4.79895268192236,1.5949746738908e-06,2.90848994002133e-05,-0.11001968694196,1,"5",168486451,168519301,"protein_coding","arginyl-tRNA synthetase 1"
"693","APP",-0.485404149786802,0.023397460735623,23.2417389706542,0.00306735742121795,0.116342370097832,-3.17335837861136,0.00150686396232325,0.00901748427030669,-0.212998970731021,1,"21",25880535,26171128,"protein_coding","amyloid beta precursor protein"
"694","SNAPC3",-0.484868215049925,0.0146553213063154,15.0772959981367,0.0576597993623582,0.0531654204647431,-4.00521692929394,6.19605929157441e-05,0.000654333635128858,-0.18998453061875,1,"9",15422734,15465953,"protein_coding","small nuclear RNA activating complex polypeptide 3"
"695","COPG2",-0.48480099200533,0.00538370386986638,5.41526470586413,0.712408781461332,0,-6.6072831421542,3.91437993130239e-11,2.7490161870163e-09,-0.232953667746076,1,"7",130506238,130668748,"protein_coding","COPI coat complex subunit gamma 2"
"696","CXCL14",-0.48465432742178,0.0215233082880651,21.4545129890618,0.00603320599220871,0.102638231167728,-3.30352487780893,0.000954774974872619,0.00623513442439346,-0.439241570542615,1,"5",135570679,135579279,"protein_coding","C-X-C motif chemokine ligand 14"
"697","ATP1A1",-0.484559594295439,0.0244031897117862,24.3651712236964,0.0019898792090357,0.125312130572189,-3.10187218887681,0.00192300965692649,0.010940255564389,-0.307354518685807,1,"1",116372668,116410261,"protein_coding","ATPase Na+/K+ transporting subunit alpha 1"
"698","TRIM32",-0.483863752819839,0.0263924793114906,26.9219700202758,0.000729255950806908,0.142324819758888,-2.97839980366408,0.00289757749894615,0.0153030750322424,-0.1817693943575,1,"9",116687305,116701300,"protein_coding","tripartite motif containing 32"
"699","VAMP4",-0.483439359951717,0.0084692573245144,9.81817381486821,0.278020434612759,0.0136716818291548,-5.25314443722439,1.49524184145378e-07,3.90541114224444e-06,-0.185723540691799,1,"1",171700160,171742074,"protein_coding","vesicle associated membrane protein 4"
"700","NFU1",-0.482561361081878,0.0157137026053197,15.9708982663629,0.0427985463109365,0.0600401217429627,-3.84957938572975,0.000118320831719698,0.00113183976098697,-0.14548059916042,1,"2",69396113,69437628,"protein_coding","NFU1 iron-sulfur cluster scaffold"
"701","NUDT2",-0.482236327668185,0.0154524856412779,15.6469295777637,0.0477216143106262,0.0578201929258357,-3.87936594520539,0.000104729098618028,0.00102097855107816,-0.165625479209313,1,"9",34329506,34343713,"protein_coding","nudix hydrolase 2"
"702","ITPR1",-0.482037094078619,0.00849872487959738,9.82177151974194,0.277758793993078,0.0137210560557919,-5.22881858833967,1.70596657689259e-07,4.37967834287239e-06,-0.355847305643964,1,"3",4493345,4847506,"protein_coding","inositol 1,4,5-trisphosphate receptor type 1"
"703","DNM3",-0.481516826857654,0.0148582757198828,15.0998511236341,0.0572327508990506,0.0538920863279367,-3.95027437728108,7.80616540272394e-05,0.00079696665843669,-0.287763993035255,1,"1",171817887,172418466,"protein_coding","dynamin 3"
"704","TM9SF2",-0.481462200619892,0.0232499976081429,23.3338438503466,0.00296105651634923,0.116423245672177,-3.1575536636168,0.00159098950221104,0.00938867948608009,-0.191549405690889,1,"13",99446311,99564048,"protein_coding","transmembrane 9 superfamily member 2"
"705","L1CAM",-0.480692448872865,0.0303576328373881,30.9072537366272,0.000145944516930621,0.174285250302844,-2.75888341151445,0.00579992231927062,0.0267072779524147,-0.314751034395259,1,"X",153861514,153886173,"protein_coding","L1 cell adhesion molecule"
"706","RAN",-0.480530950944726,0.0156660958436069,15.9342343648482,0.0433311515564217,0.0597836745602741,-3.8392021149695,0.000123434789100152,0.00117295499790075,-0.201098248236668,1,"12",130872037,130877678,"protein_coding","RAN, member RAS oncogene family"
"707","SIRT3",-0.480414297807145,0.0207163471902801,20.9091282610232,0.00739277944100632,0.0978306560101538,-3.33779249419367,0.000844467889446143,0.00564151465032771,-0.156483763101145,1,"11",215030,236931,"protein_coding","sirtuin 3"
"708","TOMM34",-0.479959332285428,0.0162929787001182,16.4302543715752,0.0366198921547049,0.0639670382024514,-3.76014156217433,0.000169817233208525,0.00152703729318692,-0.298219821204909,1,"20",44942130,44960397,"protein_coding","translocase of outer mitochondrial membrane 34"
"709","KHDRBS1",-0.479824880517337,0.022564481418704,22.5583314234506,0.00398008077858937,0.111114663419573,-3.19425869292097,0.00140190430987008,0.00849910738918384,-0.215862457099836,1,"1",32013868,32060850,"protein_coding","KH RNA binding domain containing, signal transduction associated 1"
"710","PRKAR2B",-0.478660932204705,0.0166597170104334,16.905791949679,0.0311051476479931,0.0673007238128145,-3.70846489511959,0.000208519561741838,0.00180440909283254,-0.364073473112634,1,"7",107044705,107161811,"protein_coding","protein kinase cAMP-dependent type II regulatory subunit beta"
"711","STK39",-0.478093726781899,0.0053905241136927,7.07820638617123,0.528218812467586,0,-6.51174745022724,7.42814698639904e-11,4.85553208010951e-09,-0.163128159061244,1,"2",167954020,168247595,"protein_coding","serine/threonine kinase 39"
"712","TOM1",-0.478041057426239,0.030220267840374,30.6869789178714,0.000159711997092352,0.172887035771749,-2.74989457229877,0.00596144417486966,0.0272894768091133,-0.0913811623763873,1,"22",35299275,35347992,"protein_coding","target of myb1 membrane trafficking protein"
"713","DHPS",-0.477857779721672,0.0166420872717758,16.8682206817797,0.0315109160005487,0.066797069298587,-3.7042028651748,0.000212056507981284,0.00182880803720124,-0.162818452796472,1,"19",12675717,12681880,"protein_coding","deoxyhypusine synthase"
"714","PRDM2",-0.477109943305352,0.0202903053806131,20.2530164294936,0.00942003870974255,0.0938212623052839,-3.34945521990604,0.000809706429856893,0.00545071191347816,-0.132950243539091,1,"1",13700188,13825079,"protein_coding","PR/SET domain 2"
"715","GPLD1",-0.475517419368966,0.0222338711041686,22.4211576505088,0.00419260634583565,0.109613055770078,-3.18903208727962,0.00142750031488159,0.00862965746437667,-0.248149805830546,1,"6",24424565,24495205,"protein_coding","glycosylphosphatidylinositol specific phospholipase D1"
"716","ACTR2",-0.475450398750755,0.0199693704197851,20.0618920943284,0.0101044116948841,0.0918548710453083,-3.36451934328358,0.000766771092536755,0.00522236052953233,-0.213003737737617,1,"2",65227788,65271253,"protein_coding","actin related protein 2"
"717","NAE1",-0.47538858517935,0.00538358455571594,5.89420397452147,0.659081396663241,0,-6.47907459570438,9.22868448327563e-11,5.91122747568205e-09,-0.150287319179842,1,"16",66802875,66873256,"protein_coding","NEDD8 activating enzyme E1 subunit 1"
"718","ABCA5",-0.474538639638469,0.0332735054034215,34.0947501349987,3.90515433594549e-05,0.199516404697712,-2.60149084907132,0.0092819541407525,0.0385445279215187,-0.183041195170435,1,"17",69244311,69327244,"protein_coding","ATP binding cassette subfamily A member 5"
"719","PEX14",-0.474515601305326,0.0314105700219399,31.693200199416,0.000105691711072329,0.183967660361824,-2.6773958567973,0.00741969147936072,0.0324053785991679,-0.129068797570817,1,"1",10472288,10630758,"protein_coding","peroxisomal biogenesis factor 14"
"720","RIT2",-0.474312884797916,0.0229549398224977,23.1330856366612,0.00319751642683084,0.114648142948942,-3.13059468236137,0.00174452752864895,0.0100839286776681,-0.317362336240548,1,"18",42743227,43115691,"protein_coding","Ras like without CAAX 2"
"721","BHLHE22",-0.473553639958346,0.0239349493072508,24.3979928349185,0.00196472076873261,0.123421332760511,-3.06092665401847,0.00220653139486271,0.0122738609751768,-0.293505884486304,1,"8",64580365,64583627,"protein_coding","basic helix-loop-helix family member e22"
"722","RAP1GDS1",-0.472929537116359,0.0127059467293236,13.1636741384113,0.106340808799396,0.0390208873297507,-4.19558886281675,2.72163551962024e-05,0.000328128036408625,-0.209200324409381,1,"4",98261384,98443858,"protein_coding","Rap1 GTPase-GDP dissociation stimulator 1"
"723","RAB18",-0.472656640958893,0.0130156077851627,13.4826239197089,0.0962878342057377,0.0412376341541849,-4.14298668680771,3.42811853046854e-05,0.000400517991279718,-0.161788574847462,1,"10",27504174,27545117,"protein_coding","RAB18, member RAS oncogene family"
