"","symbol","Com.ES","ES.var","Qval","Qpval","tau2","Zval","Pval","FDR","AveFC","propDataset","chr","start","end","biotype","description"
"950","OPCML",-0.437152525461659,0.0283755490799322,33.7134230114574,0.000206514350195553,0.190312027814504,-2.59514037612372,0.00945522930386611,0.0234348008662202,-0.323720694214262,1,"11",132414977,133532501,"protein_coding","opioid binding protein/cell adhesion molecule like"
"951","ACOX1",-0.437134946903359,0.0272417576170812,32.7114142882254,0.000304525454518001,0.182206200306012,-2.6484877311727,0.00808527839101059,0.020602429132477,-0.0693054735201319,1,"17",75941507,75979177,"protein_coding","acyl-CoA oxidase 1"
"952","FAM131A",-0.436894088878748,0.0305322818145646,37.0099094571291,5.63705033341163e-05,0.217275256914944,-2.50032542816805,0.0124079268858284,0.0295086223214456,-0.204077952420859,1,"3",184335926,184348421,"protein_coding","family with sequence similarity 131 member A"
"953","CNRIP1",-0.436823941382246,0.0279946432232642,34.3186769474121,0.000163086680426835,0.19459651004899,-2.61077210977313,0.00903380710419999,0.0225711081192694,-0.171254839638606,1,"2",68284171,68320051,"protein_coding","cannabinoid receptor interacting protein 1"
"954","MFN1",-0.436100358895256,0.00644435945222504,8.37316540788334,0.592436476753336,0,-5.43246035830487,5.55823038705938e-08,1.21312414256981e-06,-0.224884035689356,1,"3",179347709,179394936,"protein_coding","mitofusin 1"
"955","CBX3",-0.43565433521467,0.012916648445817,15.9790824807926,0.100232756101195,0.0471559367907611,-3.83324978802762,0.000126461424658553,0.000683821222003585,-0.140523215608769,1,"7",26201162,26213607,"protein_coding","chromobox 3"
"956","FKTN",-0.435356823090619,0.0100382835881125,12.9987324365184,0.223742696321433,0.023635062621323,-4.34525857192745,1.39111698855832e-05,0.000114109557268097,-0.210189235580674,1,"9",105558122,105653820,"protein_coding","fukutin"
"957","CDC37L1",-0.435302227303229,0.0202196193645832,24.4606165828606,0.00646727591818236,0.115117014691932,-3.06128949687088,0.00220385896746911,0.00706847449322409,-0.162620388570769,1,"9",4679559,4708399,"protein_coding","cell division cycle 37 like 1, HSP90 cochaperone"
"958","RAB5A",-0.435293820102061,0.0164105775909214,19.716824526426,0.032047725956324,0.0770479095182147,-3.39797804170572,0.000678858686976591,0.00269240089990339,-0.170300141364026,1,"3",19947097,19985175,"protein_coding","RAB5A, member RAS oncogene family"
"959","FBXO4",-0.435038330167674,0.0144194062126198,17.467610202004,0.0646363991691555,0.0592933485447927,-3.62287904688787,0.00029134207646786,0.00135048188783516,-0.237047211250989,1,"5",41925254,41941743,"protein_coding","F-box protein 4"
"960","GLRB",-0.435030411328945,0.0226707499682986,27.4941239143659,0.00217415433682355,0.13908564954773,-2.88926032738135,0.00386149246467093,0.0112049429238278,-0.370030922646925,1,"4",157076125,157172090,"protein_coding","glycine receptor beta"
"961","MRPS25",-0.434960829472537,0.0337278264654867,41.0989523047327,1.08379557450108e-05,0.250693789911154,-2.36840500865936,0.0178649673137479,0.0400729115488678,-0.12238591108675,1,"3",15009611,15065339,"protein_coding","mitochondrial ribosomal protein S25"
"962","NUTF2",-0.434270442685013,0.0181927553322963,21.8657031767615,0.0158035680541113,0.0940706511905677,-3.21966756093191,0.00128339332398353,0.00455278967064802,-0.138532249406461,1,"16",67846882,67872567,"protein_coding","nuclear transport factor 2"
"963","ABCA5",-0.434174277217343,0.018042332869546,21.9081117657256,0.0155796177566937,0.094358685255138,-3.23234526834574,0.00122778608675844,0.00438658843019148,-0.253257429389908,1,"17",69244311,69327244,"protein_coding","ATP binding cassette subfamily A member 5"
"964","IMPA1",-0.43373006343977,0.0118857197930065,14.8554263556234,0.137422326427501,0.0383931498569934,-3.97838475472558,6.93850280995001e-05,0.000417819402179016,-0.257047541847188,1,"8",81656914,81686331,"protein_coding","inositol monophosphatase 1"
"965","PPP2R5C",-0.433396317566915,0.0227213060751362,26.910188644547,0.00269090209723371,0.136072507204317,-2.87520338400181,0.00403767319002934,0.0116166612769339,-0.132330226922397,1,"14",101761709,101927989,"protein_coding","protein phosphatase 2 regulatory subunit B'gamma"
"966","LMBRD2",-0.433241111634887,0.0164263259819754,19.6713276155609,0.0325191934643234,0.0767430548402378,-3.38033267102851,0.000723981430611476,0.00283660508381107,-0.239317682723813,1,"5",36098407,36151887,"protein_coding","LMBR1 domain containing 2"
"967","PSMA7",-0.432853259915989,0.0181263052632243,21.6957459388195,0.0167318745601461,0.0931488851864528,-3.2150375366328,0.00130427465869132,0.0046190773975535,-0.115574176446719,1,"20",62136733,62143440,"protein_coding","proteasome 20S subunit alpha 7"
"968","TSPYL4",-0.432801847794583,0.0219690065041525,26.3833638462943,0.00325739709728459,0.13023465314377,-2.92000703354139,0.00350023485765738,0.0103274353393789,-0.220306223993026,1,"6",116249964,116254075,"protein_coding","TSPY like 4"
"969","OTUD3",-0.432705913942521,0.0199703574868092,24.2882467250504,0.00687097201374525,0.113047827737973,-3.06196280830517,0.00219890772061637,0.00705582102207846,-0.163210714180952,1,"1",19882395,19912945,"protein_coding","OTU deubiquitinase 3"
"970","CDH13",-0.432703210331639,0.0293814780336572,35.4665042990222,0.000103920405945549,0.204577017803416,-2.52437167085529,0.0115905314116578,0.0278607084315411,-0.288900516215354,1,"16",82626965,83800640,"protein_coding","cadherin 13"
"971","TM9SF4",-0.432646610464983,0.0158187650017337,19.142353570606,0.0384913887422829,0.0724205328540771,-3.43990951184049,0.000581908707280032,0.00237735130119842,-0.0883145334073716,1,"20",32109714,32167258,"protein_coding","transmembrane 9 superfamily member 4"
"972","FAM216A",-0.431977099631823,0.0187681938800498,22.7234938714369,0.0118145297759745,0.100913795573001,-3.15318523021828,0.00161499294643419,0.00548498007957633,-0.232675935158847,1,"12",110468415,110490385,"protein_coding","family with sequence similarity 216 member A"
"973","KBTBD11",-0.431876649685403,0.0168724296907861,20.3743606612024,0.0259042115057268,0.0823280094804292,-3.32484121997405,0.000884689027297769,0.00333462148590918,-0.110600743403986,1,"HSCHR8_8_CTG1",157254,190312,"protein_coding","kelch repeat and BTB domain containing 11"
"974","SLC4A10",-0.431697182390664,0.0150159345322461,18.3904498080554,0.048723793965202,0.0662010780667945,-3.52292202704194,0.000426816909682826,0.001847023401836,-0.500055711093258,1,"2",161424332,161985282,"protein_coding","solute carrier family 4 member 10"
"975","RPGRIP1L",-0.431518220099311,0.0243978304858413,29.3887127972007,0.00107764685729722,0.155459571564937,-2.76263514869761,0.00573368189665668,0.0155539797712296,-0.298061554049546,1,"16",53598153,53703938,"protein_coding","RPGRIP1 like"
"976","TBCB",-0.431454841247438,0.0144822172274259,17.5354064166786,0.0633249636537221,0.0596349447276513,-3.58523657079742,0.000336772789168993,0.00151890664182543,-0.21240282665015,1,"19",36114289,36125947,"protein_coding","tubulin folding cofactor B"
"977","NDUFA10",-0.431202892711029,0.0205400999358343,24.7420152206092,0.00585655908554272,0.117453780435713,-3.00871041570927,0.00262359055787131,0.00815607939385527,-0.1551068566199,1,"2",239892450,240025743,"protein_coding","NADH:ubiquinone oxidoreductase subunit A10"
"978","RAB11FIP2",-0.430688000716614,0.00643355835841968,9.76563541518443,0.461290042014587,0,-5.36954083840371,7.89373608700572e-08,1.63780851610123e-06,-0.209939193180025,1,"10",118004916,118046941,"protein_coding","RAB11 family interacting protein 2"
"979","LSM5",-0.43031336355437,0.0135521622219953,16.6900553799113,0.0815098284651937,0.0528006517182222,-3.6964134146983,0.000218666788978972,0.0010704395626146,-0.205803608633373,1,"7",32485338,32495283,"protein_coding","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated"
"980","CPNE4",-0.430186659272825,0.0182142113744817,21.8976060724524,0.015634815525268,0.0943465140358076,-3.18751143927859,0.00143502781465732,0.00499057606948595,-0.424842803607543,1,"3",131533555,132285410,"protein_coding","copine 4"
"981","NHLRC3",-0.430094889139392,0.0142652676334643,17.3147570679145,0.0676829426198112,0.0579608591028444,-3.60100993727681,0.000316983459511144,0.00144737333862921,-0.205788123339032,1,"13",39038306,39050109,"protein_coding","NHL repeat containing 3"
"982","MGAT4C",-0.430069212877453,0.0158236628249892,19.16668107907,0.0381959472656418,0.0725028034835909,-3.41888776411457,0.00062877656254523,0.00253340844043501,-0.2805225224379,1,"12",85955666,86838904,"protein_coding","MGAT4 family member C"
"983","YPEL5",-0.430053300385247,0.0172873712639231,21.0001550913507,0.0210924841508644,0.0871692451004767,-3.27082874227487,0.00107232827336134,0.00392341492844236,-0.193804738795913,1,"2",30146941,30160537,"protein_coding","yippee like 5"
"984","CCT6A",-0.429752454687516,0.0117778301465393,14.7340302402175,0.142063697627919,0.0373547504548225,-3.95991371175032,7.49768496861591e-05,0.000447267626140286,-0.139851931785506,1,"7",56051685,56063989,"protein_coding","chaperonin containing TCP1 subunit 6A"
"985","SRP68",-0.42921180846985,0.0127889032517165,15.688297900712,0.108909680111047,0.0450794882038563,-3.79537778089266,0.000147418805007904,0.000777171550329817,-0.103265138809303,1,"17",76038775,76072517,"protein_coding","signal recognition particle 68"
"986","MKKS",-0.428879608008106,0.0251833690065711,30.6412287213411,0.000672334521104245,0.164738177597584,-2.70257952820869,0.00688037226034277,0.0180818176814404,-0.164175852340521,1,"20",10401009,10434222,"protein_coding","MKKS centrosomal shuttling protein"
"987","DNAJC5",-0.428676921366638,0.020615415131469,24.8953262740583,0.00554748221391298,0.118363758393692,-2.9856167652227,0.00283007069597874,0.00866861077935546,-0.139787506143297,1,"20",63895126,63936031,"protein_coding","DnaJ heat shock protein family (Hsp40) member C5"
"988","EIF4E",-0.428609572727355,0.022588025559662,27.3722342015927,0.00227339817253187,0.13792378650185,-2.85182407677478,0.00434691507493623,0.012340992197633,-0.174001503445667,1,"4",98879276,98929133,"protein_coding","eukaryotic translation initiation factor 4E"
"989","PHACTR1",-0.428253914461655,0.0329539752920192,40.0117990842521,1.68638691836508e-05,0.241422484140415,-2.35910589296481,0.0183190275408662,0.0409424622328262,-0.240213081605661,1,"6",12716312,13290446,"protein_coding","phosphatase and actin regulator 1"
"990","CCSER2",-0.427984805667023,0.00641120818601396,5.36543459747668,0.865469058396221,0,-5.34513170959034,9.03513301953041e-08,1.84204649933062e-06,-0.199396730895553,1,"10",84328586,84518521,"protein_coding","coiled-coil serine rich protein 2"
"991","ABCE1",-0.427722569327976,0.0119972546844193,14.9090148497383,0.135414389894994,0.0388038840120958,-3.90500170438494,9.42247210169445e-05,0.000537696807756038,-0.221461897199024,1,"4",145098288,145129524,"protein_coding","ATP binding cassette subfamily E member 1"
"992","PSMD3",-0.427203460585434,0.0150832371909522,18.1506352762448,0.0524751811089732,0.0647764810378943,-3.47846374960426,0.000504296641354873,0.00211531127075489,-0.141096063634818,1,"17",39980807,39997959,"protein_coding","proteasome 26S subunit, non-ATPase 3"
"993","CACNA2D3",-0.426394281845469,0.0180644263873434,21.933954748688,0.0154446174570956,0.0945702261000059,-3.17248285796288,0.00151141481696304,0.00520375842724634,-0.295138700941757,1,"3",54122552,55074557,"protein_coding","calcium voltage-gated channel auxiliary subunit alpha2delta 3"
"994","SUSD1",-0.426347991191078,0.021124842618404,24.9112021371604,0.00551638463254336,0.118848553609515,-2.93337428185967,0.00335299415092827,0.0099727165585992,-0.26676984471133,1,"9",112040783,112175297,"protein_coding","sushi domain containing 1"
"995","MFSD6",-0.426210464503823,0.0176597090543938,21.3286124549322,0.0189151548412926,0.0896164455413293,-3.20724647413875,0.0013401212410149,0.00471981099949005,-0.175452834125959,1,"2",190408355,190509205,"protein_coding","major facilitator superfamily domain containing 6"
"996","ATG5",-0.425804246207348,0.0146862705684853,17.9776472483524,0.0553418732560843,0.0629315372630793,-3.51361542866467,0.000442052302852103,0.001899669209969,-0.167885209389364,1,"6",106045423,106325791,"protein_coding","autophagy related 5"
"997","HOMER1",-0.424855042311565,0.00765616631239964,10.9276007542521,0.363186355242588,0.00728449601273278,-4.85551273481427,1.20075636789174e-06,1.56724032136739e-05,-0.346244445291588,1,"5",79372636,79514134,"protein_coding","homer scaffold protein 1"
"998","CHM",-0.424616032315153,0.00642009770024615,8.1757272264954,0.611676761128533,0,-5.29938618579825,1.16192638621726e-07,2.26991004326937e-06,-0.221164862508708,1,"X",85861180,86047561,"protein_coding","CHM Rab escort protein"
"999","MMADHC",-0.424174527412883,0.0179526663556273,21.5695509819535,0.0174541049704351,0.0914934862659185,-3.16577543456212,0.001546701512259,0.00530441724823623,-0.143139393658954,1,"2",149569637,149587778,"protein_coding","metabolism of cobalamin associated D"
"1000","CWC15",-0.423974106745173,0.024204964751752,28.8434372453684,0.0013208630993556,0.15044197642546,-2.72512925850152,0.00642763179083894,0.0170809192515941,-0.107171346886018,1,"11",94962620,94973586,"protein_coding","CWC15 spliceosome associated protein homolog"
"1001","XPNPEP1",-0.423790380284529,0.0120191022277767,14.9578063473069,0.133607750014338,0.0391345372712922,-3.86558368653627,0.000110823839554408,0.000612324995857339,-0.123601541052291,1,"10",109864766,109923553,"protein_coding","X-prolyl aminopeptidase 1"
"1002","RAB3GAP2",-0.422864710680455,0.0116898695724366,14.6045600383959,0.147157694340074,0.0363489616584379,-3.91107920090757,9.188463273202e-05,0.000526419732304508,-0.123831238314612,1,"1",220148293,220272529,"protein_coding","RAB3 GTPase activating non-catalytic protein subunit 2"
"1003","EHD3",-0.422862411141388,0.0113512897119183,14.2885854722079,0.160230599325172,0.0338247061942312,-3.96895776782036,7.21876729692372e-05,0.000432222151187465,-0.179732002459975,1,"2",31234152,31269451,"protein_coding","EH domain containing 3"
"1004","ERCC3",-0.422662814470961,0.0064130797445955,6.49429366912108,0.772167538092475,0,-5.27789469030697,1.30676523379947e-07,2.50632092243763e-06,-0.142513163629837,1,"2",127257290,127294166,"protein_coding","ERCC excision repair 3, TFIIH core complex helicase subunit"
"1005","HACE1",-0.422550655529926,0.00643329789316446,9.81214062863102,0.457126695763783,0,-5.26819629875219,1.37770740149534e-07,2.61615196096228e-06,-0.219285919110561,1,"6",104728094,104859919,"protein_coding","HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1"
"1006","SLU7",-0.422281750528256,0.0158197770431799,19.0916789222333,0.0391135544175926,0.0720542021949124,-3.35739263955318,0.000786812929655545,0.00303808846392965,-0.147833235986571,1,"5",160401641,160421711,"protein_coding","SLU7 homolog, splicing factor"
"1007","PPIP5K1",-0.421991630366254,0.0102872785105158,13.3264948745427,0.205985633769682,0.0260982731311852,-4.16057723553114,3.17444237591946e-05,0.000221013459925035,-0.163862588271377,1,"15",43533462,43590208,"protein_coding","diphosphoinositol pentakisphosphate kinase 1"
"1008","ZNF385D",-0.421953905800858,0.0306439899694813,36.7132592538226,6.34341248806453e-05,0.213801946694617,-2.41041796506716,0.0159342543121015,0.0364330265949376,-0.226568332078939,1,"3",21412218,22373321,"protein_coding","zinc finger protein 385D"
"1009","NAF1",-0.42174101475439,0.0105866866838334,13.5020136828705,0.196941424886084,0.0276875048546099,-4.09888570615849,4.1514396316833e-05,0.000275540346531913,-0.195525449182389,1,"4",163110073,163166890,"protein_coding","nuclear assembly factor 1 ribonucleoprotein"
"1010","SUPV3L1",-0.421523789818141,0.019640227441452,23.4324334762325,0.00925816119746229,0.107080512834972,-3.00779916082931,0.00263146981107942,0.0081745348922355,-0.193368088035645,1,"10",69180234,69209099,"protein_coding","Suv3 like RNA helicase"
"1011","KRAS",-0.42137846320897,0.01830593862763,22.1963070385758,0.0141351833384208,0.0967145604281402,-3.11441393496755,0.00184310718366287,0.00611270100004206,-0.182372730305118,1,"12",25205246,25250936,"protein_coding","KRAS proto-oncogene, GTPase"
"1012","RIMS1",-0.421205796318202,0.0126134249227047,15.5768849608217,0.112402160173213,0.0440745290963248,-3.75040203553497,0.000176551272030423,0.000900300233524018,-0.218863820311667,1,"6",71886550,72403150,"protein_coding","regulating synaptic membrane exocytosis 1"
"1013","CADPS",-0.421044336650932,0.0280671634694784,33.963038636964,0.000187379587685847,0.19216712197742,-2.5132087791044,0.0119638509097399,0.0286120371845881,-0.350442885987822,1,"3",62398346,62875416,"protein_coding","calcium dependent secretion activator"
"1014","NXPH1",-0.421038289361166,0.016272788005894,19.5662777350317,0.0336323875794441,0.0757265852886529,-3.3005826253875,0.000964842988462777,0.00358852686534503,-0.209721661373517,1,"7",8433609,8752961,"protein_coding","neurexophilin 1"
"1015","BCLAF1",-0.420990328063678,0.00641710126089325,7.46810559220166,0.680636209914493,0,-5.25536243149059,1.47733248079263e-07,2.78522180966638e-06,-0.211521758280415,1,"6",136256627,136289851,"protein_coding","BCL2 associated transcription factor 1"
"1016","GPM6A",-0.42076905153682,0.0210372000185131,25.4932373577147,0.00448498769736655,0.12320078693931,-2.90101397512983,0.00371957289398472,0.0108648915298401,-0.27388585949839,1,"4",175632934,176002664,"protein_coding","glycoprotein M6A"
"1017","MINDY3",-0.420414110563658,0.0154794196553312,18.8192264996479,0.0426197735033612,0.0697764010859042,-3.37909146091317,0.000727258090491123,0.00284732233418929,-0.159630360159806,1,"10",15778170,15860507,"protein_coding","MINDY lysine 48 deubiquitinase 3"
"1018","ERH",-0.419987464431134,0.0231645521789041,28.0724331837039,0.00175766292157484,0.14365263379268,-2.75946171885065,0.00578966698929384,0.0156735194872288,-0.173030274065963,1,"14",69380128,69398299,"protein_coding","ERH mRNA splicing and mitosis factor"
"1019","YWHAH",-0.419898524357071,0.0262041425829491,31.8669251792566,0.000421402870944321,0.17458243555653,-2.59393668633166,0.00948839582087646,0.023500394122571,-0.344089620387218,1,"22",31944522,31957603,"protein_coding","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta"
"1020","DCTN4",-0.419855882621852,0.0064081674277352,5.16420494131895,0.879942353640612,0,-5.24485296249524,1.56407010898363e-07,2.91221549495713e-06,-0.17188497214959,1,"5",150706840,150759095,"protein_coding","dynactin subunit 4"
"1021","CIR1",-0.419702141686022,0.0220552990908361,26.3485097433782,0.00329868070339654,0.130512454446288,-2.82608167871395,0.00471212469108129,0.0132155563183618,-0.146801738397337,1,"2",174348022,174395712,"protein_coding","corepressor interacting with RBPJ, CIR1"
"1022","ANO10",-0.419464624721702,0.020609281285102,24.7155966561375,0.00591145878433471,0.116613303832871,-2.92189037216494,0.00347913976490233,0.0102824976335925,-0.0885056195135703,1,"3",43354859,43691594,"protein_coding","anoctamin 10"
"1023","HSPA13",-0.419276521445625,0.0159590024665629,19.2990286262172,0.0366248903185372,0.0735297372171118,-3.31892678947261,0.000903641171854375,0.00339856021146228,-0.214715865278284,1,"21",14371115,14383484,"protein_coding","heat shock protein family A (Hsp70) member 13"
"1024","FAXC",-0.418977984130129,0.0235657423071099,28.7927676027188,0.00134599831122224,0.149088088380679,-2.72929601250382,0.00634697028003717,0.0169229963855478,-0.301383920492439,1,"6",99271168,99350062,"protein_coding","failed axon connections homolog, metaxin like GST domain containing"
"1025","SLC7A14",-0.418577448876978,0.0117877179017247,14.8104836510049,0.139125562011713,0.037843796875168,-3.85532469148386,0.000115576129085859,0.000634748565900934,-0.324663630875512,1,"3",170459548,170586075,"protein_coding","solute carrier family 7 member 14"
"1026","SHOC2",-0.418413800108004,0.00640801367713954,7.63846202851127,0.664104055985601,0,-5.22690112679526,1.72374616580484e-07,3.15370602856816e-06,-0.220031181184206,1,"10",110919367,111017307,"protein_coding","SHOC2 leucine rich repeat scaffold protein"
"1027","CHCHD3",-0.417788116766612,0.021031713367157,25.1123623481465,0.00513654531934756,0.120670987068455,-2.88083746221908,0.00396620114937329,0.0114438936070782,-0.105111346204968,1,"7",132784870,133082090,"protein_coding","coiled-coil-helix-coiled-coil-helix domain containing 3"
"1028","GRK3",-0.417532818397547,0.0182454269969271,21.9291089388249,0.0154698470025474,0.0945361384541634,-3.09110388698407,0.00199413851567387,0.00651383071396685,-0.184726962927866,1,"22",25564675,25729294,"protein_coding","G protein-coupled receptor kinase 3"
"1029","MOXD1",-0.417458857056838,0.0180751511534592,21.6775250223823,0.0168343890375643,0.0930858638417755,-3.1050794061015,0.0019022794840482,0.0062654916005595,-0.298885006860532,1,"6",132296055,132401475,"protein_coding","monooxygenase DBH like 1"
"1030","GDI2",-0.417365152029415,0.0136200501049215,16.6553923077549,0.0823456185884714,0.0525708698180641,-3.57624144686944,0.000348569733003901,0.00156306632191007,-0.176406692001644,1,"10",5765222,5842132,"protein_coding","GDP dissociation inhibitor 2"
"1031","CHL1",-0.41684972153389,0.0214674834608825,25.724669034952,0.00412868098715858,0.12550769771207,-2.84504373707067,0.00444053253414656,0.012569461121814,-0.299506621738846,1,"3",196763,409417,"protein_coding","cell adhesion molecule L1 like"
"1032","HSPA9",-0.416511322900776,0.0251353901888741,30.2491964627294,0.000779809786622278,0.161150117207276,-2.62714471623101,0.00861047060025144,0.0217000927095055,-0.102028456294263,1,"5",138553756,138575675,"protein_coding","heat shock protein family A (Hsp70) member 9"
"1033","LAMTOR3",-0.416378478528587,0.0222758268691495,27.0753813984017,0.0025337680959446,0.135396941157692,-2.78978899654783,0.00527424022279344,0.0145191697353884,-0.118006299756516,1,"4",99878336,99894428,"protein_coding","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"
"1034","WASHC3",-0.415971872297021,0.0157855729831621,19.0238053712542,0.0399613577309907,0.0716051717425914,-3.31080642792353,0.000930275361922916,0.00347840654253744,-0.165362041472495,1,"12",102012840,102062149,"protein_coding","WASH complex subunit 3"
"1035","VMP1",-0.415552392096023,0.00793844803851617,11.1599151896655,0.345195681097166,0.00910804405138032,-4.66399400394673,3.10130420966281e-06,3.36757408715497e-05,-0.143467372584971,1,"17",59707192,59842255,"protein_coding","vacuole membrane protein 1"
"1036","MACROD2",-0.415512578095997,0.025899501159801,31.6558797406061,0.000456869678021954,0.172615129478474,-2.58189439829241,0.00982596463467345,0.0242337704739807,-0.298801827120317,1,"20",13995369,16053197,"protein_coding","mono-ADP ribosylhydrolase 2"
"1037","HACD3",-0.415324330935852,0.00898208360985885,12.0526275287767,0.281549780688885,0.0161364442270416,-4.3822669291316,1.17450784471451e-05,9.92834272912548e-05,-0.158680219074899,1,"15",65530418,65578349,"protein_coding","3-hydroxyacyl-CoA dehydratase 3"
"1038","COPS6",-0.415095520142072,0.0278250520807816,33.6918071043085,0.000208258717641607,0.188904049738436,-2.48845650018667,0.0128298931327724,0.030351231822289,-0.0978965867092285,1,"7",100088969,100092187,"protein_coding","COP9 signalosome subunit 6"
"1039","MYCBP2",-0.41406286714243,0.00742859004400957,10.7329874468566,0.378695653905694,0.00577423905889929,-4.80411161678591,1.55440104565585e-06,1.94253890792656e-05,-0.241542208667007,1,"13",77042474,77327094,"protein_coding","MYC binding protein 2"
"1040","MRPS22",-0.413498324249085,0.012668575415908,15.7080223531799,0.108301227296002,0.0448692978286867,-3.67375223508788,0.000239014505065915,0.00114788066345283,-0.163989030871568,1,"3",139005806,139360497,"protein_coding","mitochondrial ribosomal protein S22"
"1041","RSPRY1",-0.412806160794261,0.0169251814774058,20.4612330692025,0.0251799436396003,0.0825671914149187,-3.17306890490197,0.00150836721430614,0.00519549973191432,-0.0930389857957754,1,"16",57186137,57240469,"protein_coding","ring finger and SPRY domain containing 1"
"1042","GRIPAP1",-0.412731070331247,0.0162138937149822,19.578693631345,0.0334990078772843,0.0759249948368243,-3.24133189566705,0.00118972579861909,0.00427164348173134,-0.146346364126981,1,"X",48973720,49002265,"protein_coding","GRIP1 associated protein 1"
"1043","SPAG16",-0.412508814745087,0.00641304789730159,7.90094379872858,0.638512087372209,0,-5.1511119844223,2.58946504017032e-07,4.42945889798241e-06,-0.180373064364456,1,"2",213284389,214410501,"protein_coding","sperm associated antigen 16"
"1044","RBP1",-0.412269763510545,0.0183237415151997,21.8831723316911,0.0157109522767861,0.0944618704045721,-3.04561081349104,0.00232208192312311,0.00738015161065109,-0.304397643284889,1,"3",139517434,139539829,"protein_coding","retinol binding protein 1"
"1045","API5",-0.411836215948189,0.0132037937985738,16.2976229980929,0.0914236868882468,0.0495721785794373,-3.58405914710112,0.000338295425434731,0.00152414041780444,-0.176409167891526,1,"11",43311963,43344529,"protein_coding","apoptosis inhibitor 5"
"1046","PSMD4",-0.411654259605697,0.0292987777638265,35.2503725983486,0.000113156024939061,0.202486220554588,-2.40496002436805,0.0161742349608831,0.0368571259696536,-0.0949917714662029,1,"1",151254709,151267479,"protein_coding","proteasome 26S subunit ubiquitin receptor, non-ATPase 4"
"1047","YTHDC2",-0.411295267043126,0.0168394316374107,20.2479674984841,0.0269926706367468,0.0812730381371432,-3.16949446250116,0.0015270436794248,0.00524412419321338,-0.173635332401153,1,"5",113513694,113595285,"protein_coding","YTH N6-methyladenosine RNA binding protein C2"
"1048","ARFGAP2",-0.411286137026993,0.0204418358767686,24.3643277150375,0.0066899033944797,0.114535171141831,-2.87663077735881,0.0040194560124911,0.011572161262016,-0.10806644727774,1,"11",47164299,47177125,"protein_coding","ADP ribosylation factor GTPase activating protein 2"
"1049","RBIS",-0.411182619497407,0.00640643665371733,7.73183633382417,0.65501213164913,0,-5.13720008213594,2.78862010372194e-07,4.70132748255686e-06,-0.192946878275434,1,"8",85214048,85220421,"protein_coding","ribosomal biogenesis factor"
"1050","MTX3",-0.410572607262297,0.017450211409175,21.2107909903504,0.0196707235648963,0.088620758636393,-3.10806164648801,0.00188318782118868,0.00621888927207249,-0.149742671308037,1,"5",79976716,79991262,"protein_coding","metaxin 3"
"1051","AMY2B",-0.409671112917488,0.00934739395515066,12.3681931546766,0.261170080233994,0.0186556213102984,-4.23730834407924,2.26215374026228e-05,0.000169139000338019,-0.209144055517576,1,"1",103553815,103579534,"protein_coding","amylase alpha 2B"
"1052","BAG5",-0.409552271882715,0.0170662643754311,20.5862336652417,0.0241708583394994,0.083776481789438,-3.13501847762646,0.00171843287206297,0.00576739952595388,-0.125626296995307,1,"14",103556545,103562657,"protein_coding","BAG cochaperone 5"
"1053","LARP1B",-0.409550304871951,0.0064105576255403,7.65076178556192,0.66290745181096,0,-5.11516149009336,3.13472647617274e-07,5.19327913847831e-06,-0.164868429039423,1,"4",128061286,128222931,"protein_coding","La ribonucleoprotein 1B"
"1054","HK1",-0.409112815056348,0.0297255399770119,36.1352552970251,7.97874915675119e-05,0.209809680458665,-2.37289328482775,0.0176493623596743,0.0396945573540938,-0.215344016271953,1,"10",69269984,69401884,"protein_coding","hexokinase 1"
"1055","SULT1A1",-0.408724228375817,0.0104970654146999,13.5160689582989,0.196230988362615,0.0276428440678423,-3.98929755488043,6.62692498247797e-05,0.000404146381540106,-0.26007936607239,1,"16",28605196,28610044,"protein_coding","sulfotransferase family 1A member 1"
"1056","NRCAM",-0.407773933112342,0.0237794459400302,28.6654449524897,0.00141122472607309,0.149112482117405,-2.64434791528439,0.00818484788986029,0.0208158104197583,-0.230402562895498,1,"7",108147623,108456717,"protein_coding","neuronal cell adhesion molecule"
"1057","SF3A3",-0.407716640206039,0.0193536652936989,23.0841736057214,0.0104401076106711,0.104010736225983,-2.93073684143273,0.00338159110272263,0.0100421562175419,-0.086103455594575,1,"1",37956975,37990075,"protein_coding","splicing factor 3a subunit 3"
"1058","RASA1",-0.407546708998656,0.00873272688026861,11.837270964648,0.296095014630146,0.014442453568122,-4.3611643335196,1.29372151302931e-05,0.000107673657571743,-0.191142586005906,1,"5",87267883,87391931,"protein_coding","RAS p21 protein activator 1"
"1059","RIOK3",-0.406992861107398,0.015856239164745,19.2129184056962,0.0376401657917325,0.072554140633311,-3.23211420264004,0.00122877936569377,0.00438939182583987,-0.158245749834847,1,"18",23453287,23486603,"protein_coding","RIO kinase 3"
"1060","MYO5A",-0.406647722367387,0.00968246127625284,12.6196301424684,0.245722839844506,0.0207158257246867,-4.13261987277441,3.58651608749483e-05,0.000244603884865125,-0.222232026196016,1,"15",52307281,52529132,"protein_coding","myosin VA"
